State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,12/08/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,25/08/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,09/09/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,21/09/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,12/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,13/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,14/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,18/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,01/11/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,02/11/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,06/11/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,20/11/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,04/03/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,27/03/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,06/05/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,13/05/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,21/05/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,23/05/2025,3000,5000,4000,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,26/06/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,05/06/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,07/06/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,14/06/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,17/06/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,19/06/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,20/06/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,03/07/2025,2800,5600,4200,1
